time,u_std_stable_spiral,v_std_stable_spiral,u_std_turbulent_spiral,v_std_turbulent_spiral
90.5,0.670497667505809,0.670604378640462,0.6613367794085978,0.6479012974765667
90.6,0.6704937077082811,0.6706091838606858,0.658401514224414,0.650899020515174
90.7,0.6704916570366217,0.6706120794481952,0.6554802760832628,0.6538467887691616
90.8,0.6704916027877245,0.6706129786748097,0.6526135078602486,0.6567037423224511
90.9,0.6704935655539193,0.6706118604490601,0.6498427948422258,0.6594297879489721
91.0,0.6704974993596843,0.6706087711701784,0.6472102857654606,0.6619861803356795
91.1,0.6705032921007815,0.6706038224312237,0.644757851956083,0.6643361933004993
91.2,0.6705107699448906,0.6705971883103662,0.6425260306633412,0.6664458341340569
91.3,0.670519702238299,0.6705890990204206,0.6405528546834315,0.6682845360500884
91.4,0.6705298096347894,0.670579833996335,0.6388726916274642,0.6698257667951365
91.5,0.6705407728157842,0.6705697122806568,0.6375152025442625,0.6710475104461494
91.6,0.6705522433130354,0.6705590823192744,0.6365044960517946,0.6719326038791454
91.7,0.6705638548872611,0.6705483103133177,0.6358585169769686,0.6724689304738951
91.8,0.6705752356401006,0.6705377680652659,0.6355886779116489,0.6726494875053468
91.9,0.6705860205515721,0.6705278208147073,0.6356997205175514,0.6724723504480382
92.0,0.6705958632898738,0.6705188147315262,0.6361897795045713,0.6719405591863991
92.1,0.67060444826143,0.6705110658428373,0.6370506134546797,0.671061949826316
92.2,0.6706115005482921,0.6705048488138793,0.6382679618840259,0.6698489528115984
92.3,0.6706167958968114,0.6705003884537467,0.6398219867543873,0.6683183737085596
92.4,0.6706201674407792,0.6704978512519112,0.6416877598087918,0.666491167366441
92.5,0.6706215123292447,0.6704973406276346,0.6438357655036517,0.6643922088167254
92.6,0.6706207943070502,0.6704988923294575,0.6462324039521541,0.6620500553307449
92.7,0.6706180461177494,0.6705024741029312,0.6488404981381353,0.6594966842160228
92.8,0.6706133675604651,0.6705079855608999,0.6516198305111628,0.6567671826195476
92.9,0.6706069233461629,0.6705152623529007,0.6545277475818636,0.6538993624172438
93.0,0.670598936848488,0.6705240805301511,0.6575198681226824,0.6509332792526542
93.1,0.6705896836900547,0.6705341647055311,0.6605509060155202,0.647910651279394
93.2,0.6705794819654908,0.6705451963346861,0.663575578330584,0.6448741966522126
93.3,0.6705686824049018,0.6705568248311531,0.6665495294695166,0.6418669303868949
93.4,0.6705576563129131,0.6705686786606958,0.669430183070542,0.6389314708461623
93.5,0.6705467836118257,0.6705803779797057,0.6721774453258288,0.6361093987998944
93.6,0.6705364400543451,0.6705915470687195,0.6747542202668594,0.6334406912017732
93.7,0.6705269847302394,0.6706018268484863,0.6771267417794402,0.6309632274285661
93.8,0.6705187482253212,0.6706108870052273,0.6792647608439343,0.6287123476511698
93.9,0.6705120212453172,0.6706184367375375,0.6811416412449197,0.6267204365167955
94.0,0.6705070452943359,0.6706242349752428,0.6827344141658938,0.6250165098921614
94.1,0.6705040039164588,0.6706280979214195,0.6840238284172433,0.6236257939283343
94.2,0.6705030171587835,0.6706299060267255,0.6849944160202155,0.6225692993637556
94.3,0.670504136581041,0.6706296072944661,0.6856345778922427,0.6218634059414266
94.4,0.6705073442834659,0.6706272201022747,0.6859366839494595,0.6215194799063408
94.5,0.6705125523373796,0.6706228317866382,0.6858971761015311,0.6215435512463418
94.6,0.6705196065565646,0.6706165969447312,0.6855166597958628,0.6219360769395865
94.7,0.6705282904248538,0.6706087314391546,0.6847999690679459,0.6226918127283173
94.8,0.6705383331523829,0.6705995063958969,0.6837561912587834,0.6237998095156619
94.9,0.6705494175872999,0.6705892383799634,0.6823986407191917,0.6252435421537398
95.0,0.6705611915286619,0.6705782798734813,0.6807447756746665,0.6270011691172005
95.1,0.6705732785737643,0.6705670068754623,0.6788160582375374,0.6290459123119441
95.2,0.6705852912312338,0.67055580712003,0.6766377637198877,0.6313465381028343
95.3,0.6705968432580578,0.6705450666957719,0.6742387510752578,0.6338679147004317
95.4,0.6706075628746918,0.6705351575724383,0.671651209681867,0.636571618641144
95.5,0.6706171049458085,0.6705264249771935,0.6689103961524576,0.6394165656579898
95.6,0.6706251625737024,0.6705191758942037,0.6660543653703908,0.642359649489679
95.7,0.6706314775017868,0.6705136688570752,0.6631236817361037,0.6453563849564875
95.8,0.6706358485560675,0.6705101049541151,0.6601610742580153,0.6483615648907546
95.9,0.6706381388939842,0.6705086214031352,0.6572109829691442,0.651329947914337
96.0,0.6706382801567241,0.6705092862569447,0.6543189457895021,0.6542169901951397
96.1,0.6706362756097396,0.6705120966486985,0.651530799356281,0.6569796188559701
96.2,0.6706321994156129,0.6705169778962642,0.6488917074009236,0.6595770237554135
96.3,0.6706261952571904,0.6705237867012627,0.6464450706676147,0.6619714273945839
96.4,0.6706184707743148,0.6705323147661424,0.6442313984240993,0.6641287867459876
96.5,0.6706092918525746,0.6705422965750844,0.642287227119551,0.6660193868974713
96.6,0.6705989729086417,0.6705534170450224,0.6406441599722849,0.6676183004621318
96.7,0.670587867589721,0.6705653228984044,0.6393280800247589,0.668905702818866
96.8,0.6705763561504637,0.6705776333408349,0.6383585663421537,0.6698670470069356
96.9,0.6705648337843887,0.6705899535545795,0.6377485231558588,0.6704931114077965
97.0,0.670553696721639,0.6706018869864414,0.6375040168772097,0.6707799381478056
97.1,0.670543329742533,0.670613049213042,0.6376243062120195,0.6707286812320908
97.2,0.6705340927973127,0.6706230801969824,0.6381020456600731,0.670345381728587
97.3,0.6705263093747363,0.6706316567234102,0.6389236419899705,0.6696406838136675
97.4,0.6705202553894001,0.6706385029819976,0.6400697458138003,0.6686295009938094
